1000
1 11.4299 12.9264
2 53.5956 2.7831
3 12.3291 15.1559
4 77.638 63.6689
5 8.26964 35.7602
6 60.736 24.5404
7 87.6615 15.5303
8 44.6311 8.26648
9 36.4666 3.39748
10 55.2939 55.7688
11 9.20792 44.881
12 23.1272 65.7412
13 49.1244 1.85732
14 39.4132 21.6945
15 55.9042 31.9082
16 10.4295 7.54082
17 86.0285 40.7907
18 74.8417 6.11999
19 32.7044 29.331
20 18.9856 1.82972
21 44.2064 1.41039
22 3.86517 15.3706
23 77.7639 36.9492
24 5.32415 67.6523
25 16.1358 25.2558
26 47.6002 63.4893
27 36.3307 6.47702
28 62.7604 5.96873
29 25.9703 41.9247
30 8.22862 8.81873
31 13.7 39.1206
32 1.66777 45.8132
33 81.767 38.4637
34 48.9282 2.7493
35 2.15834 18.8685
36 37.9544 7.83938
37 16.7798 91.2463
38 4.87034 46.5449
39 8.99249 62.2826
40 63.647 5.54699
41 16.1866 63.9717
42 6.22508 10.0028
43 47.8165 84.724
44 76.8559 50.0995
45 14.2752 29.0313
46 16.6832 8.70815
47 88.0735 14.2773
48 31.679 50.8997
49 13.5884 15.5563
50 4.49478 29.0313
51 63.9058 12.4625
52 43.6748 43.0887
53 14.9811 22.0593
54 13.6451 21.5642
55 28.7597 23.2039
56 26.7004 3.37827
57 31.1157 8.11242
58 7.98308 52.6866
59 1.39477 18.4934
60 50.7665 9.45459
61 91.0732 47.8355
62 33.2818 47.339
63 18.2696 38.3956
64 45.6832 44.4295
65 62.7996 41.294
66 42.9266 64.1344
67 35.7996 4.95191
68 3.59676 12.2367
69 24.2961 51.6155
70 48.0104 48.1551
71 67.4898 43.7002
72 4.40671 9.09823
73 32.3816 11.7987
74 4.70925 10.7711
75 7.95516 43.5696
76 20.4514 1.26433
77 68.1593 41.3964
78 56.6997 7.89331
79 40.8679 20.2754
80 7.35791 21.1782
81 2.13982 20.5808
82 37.4148 51.3435
83 6.62324 19.562
84 48.2161 77.3962
85 21.3505 92.1775
86 25.0162 4.85823
87 12.956 39.0485
88 45.6906 29.797
89 69.6871 66.9493
90 53.1101 86.6359
91 39.0966 61.7333
92 61.8239 41.9888
93 48.3077 70.5012
94 42.528 9.93865
95 20.7206 9.2246
96 5.47349 52.3124
97 88.8588 47.7291
98 22.3467 2.58249
99 65.128 56.9358
100 56.3446 25.2337
101 82.2296 14.054
102 8.26016 27.8566
103 46.9581 64.5927
104 65.4876 12.7571
105 22.8664 1.52212
106 3.36214 55.4779
107 9.64471 74.5189
108 1.10767 33.6823
109 24.7695 10.8596
110 19.0431 4.33664
111 54.8374 2.24639
112 16.3394 2.00462
113 11.2118 2.86619
114 14.6491 74.6423
115 3.59363 30.5817
116 74.1117 24.1015
117 9.19959 8.49548
118 36.2678 88.5381
119 74.036 72.8591
120 60.629 40.1965
121 98.9044 27.9088
122 6.05358 47.7367
123 6.00637 10.0324
124 2.18019 27.2396
125 5.45808 19.2498
126 10.3675 21.8997
127 25.2034 24.0261
128 34.2554 6.93357
129 21.4597 54.5773
130 4.16002 53.3546
131 55.1306 16.6967
132 54.4111 16.2818
133 40.689 42.1598
134 16.7011 26.7373
135 8.41721 4.5532
136 75.17 58.7237
137 15.3017 5.61707
138 37.7752 68.5045
139 27.816 11.0049
140 15.7367 2.31357
141 50.3993 28.6008
142 22.4793 55.6212
143 38.1373 1.55072
144 5.71515 5.39027
145 6.39063 38.2562
146 25.9087 29.4412
147 8.43634 17.0146
148 23.1404 19.5742
149 25.5715 13.6106
150 5.03045 14.9917
151 44.7266 62.5604
152 54.7804 41.7968
153 76.774 50.8096
154 5.33938 38.4569
155 91.9772 49.8315
156 50.185 90.3355
157 20.2853 33.3674
158 30.1217 27.409
159 11.8119 7.48361
160 35.1909 17.2306
161 5.32415 10.1458
162 58.5176 49.6146
163 11.2081 13.6735
164 52.2251 24.2744
165 40.998 88.9572
166 79.3707 20.1495
167 65.7769 29.9081
168 64.2092 38.246
169 24.1258 13.4631
170 11.3724 70.5657
171 22.6175 56.886
172 13.069 13.1306
173 8.06555 10.1773
174 55.7934 9.97331
175 6.0671 25.8947
176 30.926 24.0368
177 13.5297 57.401
178 8.50028 63.8838
179 88.9158 46.354
180 10.6094 71.1067
181 26.161 42.8654
182 4.01674 68.8413
183 17.1714 60.411
184 8.09522 8.17042
185 39.7138 20.1248
186 16.0125 24.1123
187 87.1121 57.3344
188 47.1352 93.708
189 94.2245 26.1217
190 20.4464 3.54485
191 25.1097 38.1034
192 25.0712 10.0881
193 39.1894 98.2009
194 3.0217 35.7602
195 19.2715 10.856
196 81.9808 52.1219
197 1.69198 50.5086
198 44.7597 80.6532
199 87.4867 24.0476
200 20.6756 28.4453
201 42.6248 44.5284
202 61.3282 45.4866
203 74.7277 23.6159
204 12.03 70.2155
205 23.3868 15.5195
206 30.2273 95.7181
207 8.06555 4.1645
208 20.2087 48.43
209 57.6343 73.9935
210 17.4869 2.20867
211 53.1181 31.0575
212 21.4979 38.7812
213 24.9887 8.29652
214 58.669 30.4452
215 6.04547 68.6637
216 86.3549 31.4783
217 7.64527 68.7229
218 25.3829 40.6365
219 16.3705 3.38433
220 34.0659 26.454
221 28.5626 31.8678
222 11.131 33.539
223 61.6125 37.4014
224 11.3502 33.973
225 65.27 9.82984
226 3.17544 19.1632
227 6.38369 66.3618
228 24.7039 68.9462
229 46.6236 5.5716
230 34.9534 15.2459
231 38.4126 5.58717
232 44.338 26.0964
233 4.49478 19.4649
234 7.95516 19.7862
235 5.71777 41.2869
